bodyType,brand,color,engineDisplacement,enginePower,fuelType,mileage,modelDate,model_name,numberOfDoors,sell_id,vehicleTransmission,vendor,pts,gear,wheel,gearbox,price
внедорожник 5 дв.,LEXUS,серебристый,3.5,300,GASOLINE,44566,2017,RX,5.0,1101409144,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,3850000
внедорожник 5 дв.,LEXUS,белый,2.0,150,GASOLINE,27000,2018,NX,5.0,1100522356,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,3100000
внедорожник 5 дв.,LEXUS,чёрный,3.5,276,GASOLINE,152000,2006,RX,5.0,1102617347,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,950000
внедорожник 5 дв.,LEXUS,чёрный,4.5,272,DIESEL,55000,2017,LX,5.0,1102591238,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,6100000
внедорожник 5 дв.,LEXUS,голубой,3.5,276,GASOLINE,170000,2006,RX,5.0,1101402659,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,800000
седан,LEXUS,белый,3.5,317,GASOLINE,219500,2013,GS,4.0,1098859604,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1690000
седан,LEXUS,чёрный,2.0,150,GASOLINE,44444,2017,ES,4.0,1102668992,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,2100000
внедорожник 5 дв.,LEXUS,чёрный,3.5,277,GASOLINE,129000,2014,RX,5.0,1102115570,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2000000
внедорожник 5 дв.,LEXUS,белый,2.0,238,GASOLINE,68000,2019,RX,5.0,1102553689,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,4200000
внедорожник 5 дв.,LEXUS,серебристый,3.5,276,GASOLINE,190000,2006,RX,5.0,1102617011,AUTOMATIC,JAPANESE,0,ALL_WHEEL_DRIVE,LEFT,AT,798000
внедорожник 5 дв.,LEXUS,чёрный,5.7,367,GASOLINE,279000,2012,LX,5.0,1097049306,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,3050000
седан,LEXUS,чёрный,3.5,317,GASOLINE,238000,2012,GS,4.0,1102369818,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1600000
седан long,LEXUS,серебристый,4.6,367,GASOLINE,197000,2008,LS,4.0,1101732278,AUTOMATIC,JAPANESE,0,ALL_WHEEL_DRIVE,LEFT,AT,890000
внедорожник 5 дв.,LEXUS,чёрный,2.0,238,GASOLINE,90000,2017,RX,5.0,1102493435,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,3149000
внедорожник 5 дв.,LEXUS,чёрный,4.7,270,GASOLINE,288000,2007,GX,5.0,1102190384,AUTOMATIC,JAPANESE,0,ALL_WHEEL_DRIVE,LEFT,AT,1560000
внедорожник 5 дв.,LEXUS,чёрный,3.5,300,GASOLINE,71000,2016,RX,5.0,1095841538,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,3720000
внедорожник 5 дв.,LEXUS,чёрный,5.7,367,GASOLINE,167266,2011,LX,5.0,1102388359,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2800000
внедорожник 5 дв.,LEXUS,серый,3.5,277,GASOLINE,97000,2009,RX,5.0,1101241185,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1559000
седан,LEXUS,чёрный,2.5,161,HYBRID,135000,2014,ES,4.0,1102294143,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,2099000
седан,LEXUS,красный,3.0,249,GASOLINE,236000,2007,GS,4.0,1094095536,AUTOMATIC,JAPANESE,1,REAR_DRIVE,LEFT,AT,840000
внедорожник 5 дв.,LEXUS,чёрный,5.7,367,GASOLINE,130000,2015,LX,5.0,1079186992,AUTOMATIC,JAPANESE,0,ALL_WHEEL_DRIVE,LEFT,AT,4300000
внедорожник 5 дв.,LEXUS,белый,5.7,367,GASOLINE,19667,2017,LX,5.0,1102246170,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,6420000
внедорожник 5 дв.,LEXUS,коричневый,3.5,277,GASOLINE,97000,2013,RX,5.0,1100084492,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2100000
внедорожник 5 дв.,LEXUS,белый,2.0,238,GASOLINE,8600,2018,RX,5.0,1102661622,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,4150000
седан,LEXUS,чёрный,2.0,150,GASOLINE,139001,2017,ES,4.0,1102026633,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,2050000
внедорожник 5 дв.,VOLKSWAGEN,белый,2.0,170,GASOLINE,158764,2008,TIGUAN,5.0,1102109595,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,650000
внедорожник 5 дв.,VOLKSWAGEN,белый,2.0,170,GASOLINE,126368,2012,TIGUAN,5.0,1102558384,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,985000
седан,VOLKSWAGEN,синий,1.6,105,GASOLINE,65926,2015,POLO,4.0,1102686215,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,697000
внедорожник 5 дв.,VOLKSWAGEN,серый,1.4,150,GASOLINE,29000,2019,TIGUAN,5.0,1102538360,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1990000
универсал 5 дв.,VOLKSWAGEN,серый,1.8,90,GASOLINE,238420,1991,PASSAT,5.0,1102714695,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,79500
седан,VOLKSWAGEN,белый,1.6,90,GASOLINE,185000,2016,POLO,4.0,1102716211,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,530000
седан,VOLKSWAGEN,белый,1.6,110,GASOLINE,131850,2016,POLO,4.0,1102688983,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,635000
хэтчбек 5 дв.,VOLKSWAGEN,серый,1.4,122,GASOLINE,32750,2013,GOLF,5.0,1102421904,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,869000
внедорожник 5 дв.,VOLKSWAGEN,белый,2.0,140,DIESEL,55000,2013,TIGUAN,5.0,1102475691,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1435000
седан,VOLKSWAGEN,красный,1.4,150,GASOLINE,65000,2016,PASSAT,4.0,1102546466,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1390000
седан,VOLKSWAGEN,чёрный,1.6,110,GASOLINE,39819,2018,JETTA,4.0,1101514890,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,1020000
седан,VOLKSWAGEN,синий,1.6,110,GASOLINE,54449,2016,POLO,4.0,1102673268,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,697000
внедорожник 5 дв.,VOLKSWAGEN,белый,2.0,140,DIESEL,107000,2012,TIGUAN,5.0,1102535181,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,999000
седан,VOLKSWAGEN,синий,1.6,110,GASOLINE,16000,2017,POLO,4.0,1102673421,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,870000
седан,VOLKSWAGEN,коричневый,1.6,110,GASOLINE,61537,2018,POLO,4.0,1102424237,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,835000
внедорожник 5 дв.,VOLKSWAGEN,чёрный,1.4,150,GASOLINE,168876,2017,TIGUAN,5.0,1102399514,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1499000
седан,VOLKSWAGEN,серебристый,1.4,125,GASOLINE,9725,2020,POLO,4.0,1102674387,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1149000
седан,VOLKSWAGEN,жёлтый,1.4,150,GASOLINE,112859,2011,JETTA,4.0,1102448459,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,524000
седан,VOLKSWAGEN,коричневый,1.4,122,GASOLINE,40505,2015,JETTA,4.0,1102412728,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,985000
лифтбек,VOLKSWAGEN,синий,1.6,110,GASOLINE,110,2020,POLO,5.0,1102659615,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,1175000
седан,VOLKSWAGEN,коричневый,1.8,152,GASOLINE,142164,2012,PASSAT_CC,4.0,1102662473,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,899000
внедорожник 5 дв.,VOLKSWAGEN,серебристый,2.0,180,GASOLINE,29554,2016,TIGUAN,5.0,1102669896,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1649000
внедорожник 5 дв.,VOLKSWAGEN,коричневый,3.0,245,DIESEL,187000,2012,TOUAREG,5.0,1102381378,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,1785000
внедорожник 5 дв.,VOLKSWAGEN,белый,3.0,249,DIESEL,77795,2018,TOUAREG,5.0,1102643450,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4689000
седан,VOLKSWAGEN,чёрный,1.8,152,GASOLINE,185000,2009,PASSAT_CC,4.0,1102682204,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,620000
пикап двойная кабина double cab,VOLKSWAGEN,коричневый,2.0,140,DIESEL,187663,2013,AMAROK,4.0,1102664868,MECHANICAL,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,MT,1547000
хэтчбек 5 дв.,VOLKSWAGEN,красный,1.6,75,GASOLINE,300000,1993,GOLF,5.0,1102713716,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,68000
седан,VOLKSWAGEN,серый,1.6,110,GASOLINE,95269,2016,JETTA,4.0,1102670234,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,987000
минивэн swb,VOLKSWAGEN,чёрный,2.0,140,DIESEL,216000,2010,CARAVELLE,4.0,1102713934,MECHANICAL,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,MT,1200000
хэтчбек 5 дв.,VOLKSWAGEN,серебристый,1.6,102,GASOLINE,97142,2012,GOLF_PLUS,5.0,1102674686,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,675000
хэтчбек 5 дв.,VOLKSWAGEN,синий,1.6,102,GASOLINE,148000,2007,GOLF,5.0,1102303344,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,326000
седан,VOLKSWAGEN,серебристый,1.4,122,GASOLINE,51656,2015,JETTA,4.0,1102591508,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,925000
компактвэн,VOLKSWAGEN,белый,1.6,110,GASOLINE,72577,2016,CADDY,4.0,1101541175,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,877000
хэтчбек 5 дв.,VOLKSWAGEN,синий,1.4,122,GASOLINE,198345,2012,GOLF,5.0,1102033980,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,479000
седан,VOLKSWAGEN,серый,1.8,152,GASOLINE,141245,2012,PASSAT,4.0,1102402026,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,769000
внедорожник 5 дв.,VOLKSWAGEN,серебристый,2.0,220,GASOLINE,54073,2018,TERAMONT,5.0,1102217911,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,2688000
седан,VOLKSWAGEN,коричневый,1.8,152,GASOLINE,172820,2012,PASSAT,4.0,1101410102,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,659000
внедорожник 5 дв.,MITSUBISHI,чёрный,1.6,117,GASOLINE,140000,2011,ASX,5.0,1100483534,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,600000
минивэн,MITSUBISHI,серебристый,2.8,140,DIESEL,109000,2000,DELICA,4.0,1102368183,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,RIGHT,AT,549888
внедорожник 5 дв.,MITSUBISHI,чёрный,2.4,167,GASOLINE,69425,2013,OUTLANDER,5.0,1102487028,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1200000
седан,MITSUBISHI,синий,2.4,150,GASOLINE,253000,2000,GALANT,4.0,1102668537,AUTOMATIC,JAPANESE,0,FORWARD_CONTROL,LEFT,AT,120000
седан,MITSUBISHI,чёрный,1.6,98,GASOLINE,200000,2007,LANCER,4.0,1102693922,MECHANICAL,JAPANESE,1,FORWARD_CONTROL,LEFT,MT,150000
минивэн,MITSUBISHI,серый,2.4,165,GASOLINE,420000,2007,GRANDIS,5.0,1101445208,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,500000
пикап двойная кабина,MITSUBISHI,чёрный,2.5,136,DIESEL,245000,2007,L200,4.0,1102178237,AUTOMATIC,JAPANESE,0,ALL_WHEEL_DRIVE,LEFT,AT,750000
внедорожник 5 дв.,MITSUBISHI,серебристый,3.2,200,DIESEL,189000,2011,PAJERO,5.0,1101965631,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1450000
внедорожник 5 дв.,MITSUBISHI,коричневый,2.4,170,GASOLINE,182400,2012,OUTLANDER,5.0,1101993598,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,920000
хэтчбек 3 дв.,MITSUBISHI,красный,1.3,82,GASOLINE,260000,2001,COLT,3.0,1100425038,MECHANICAL,JAPANESE,0,FORWARD_CONTROL,LEFT,MT,90000
седан,MITSUBISHI,чёрный,2.4,158,GASOLINE,290000,2006,GALANT,4.0,1102305431,AUTOMATIC,JAPANESE,0,FORWARD_CONTROL,LEFT,AT,260000
внедорожник 5 дв.,MITSUBISHI,синий,2.4,181,DIESEL,33332,2019,PAJERO_SPORT,5.0,1102442894,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,2920000
внедорожник 5 дв.,MITSUBISHI,белый,2.0,121,HYBRID,54000,2017,OUTLANDER,5.0,1101830560,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,RIGHT,AT,2000000
седан,MITSUBISHI,красный,1.6,117,GASOLINE,125000,2012,LANCER,4.0,1097857004,AUTOMATIC,JAPANESE,0,FORWARD_CONTROL,LEFT,AT,430000
внедорожник 5 дв.,MITSUBISHI,белый,2.0,146,GASOLINE,28789,2017,OUTLANDER,5.0,1102192984,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1397000
внедорожник 3 дв.,MITSUBISHI,красный,3.5,194,GASOLINE,10000,1998,PAJERO,3.0,1096779042,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,3500000
внедорожник 5 дв.,MITSUBISHI,серебристый,3.0,170,GASOLINE,93000,2002,MONTERO_SPORT,5.0,1084390943,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,550000
седан,MITSUBISHI,красный,1.5,109,GASOLINE,129000,2010,LANCER,4.0,1102693305,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,520000
внедорожник 5 дв.,MITSUBISHI,белый,2.0,146,GASOLINE,54387,2013,OUTLANDER,5.0,1102344722,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1090000
внедорожник 5 дв.,MITSUBISHI,красный,1.5,150,GASOLINE,9191,2019,ECLIPSE_CROSS,5.0,1102624580,VARIATOR,JAPANESE,1,FORWARD_CONTROL,LEFT,CVT,1900000
пикап двойная кабина,MITSUBISHI,белый,2.5,136,DIESEL,120000,2013,L200,4.0,1084904664,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1250000
внедорожник 5 дв.,MITSUBISHI,чёрный,2.4,160,GASOLINE,199000,2006,OUTLANDER,5.0,1100158696,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,550000
внедорожник 5 дв.,MITSUBISHI,чёрный,2.5,178,DIESEL,168000,2013,PAJERO_SPORT,5.0,1102507673,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1200000
седан,MITSUBISHI,голубой,2.4,158,GASOLINE,133600,2007,GALANT,4.0,1102497576,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,355000
внедорожник 5 дв.,MITSUBISHI,белый,2.4,167,GASOLINE,98000,2014,OUTLANDER,5.0,1102569900,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1190000
внедорожник 5 дв.,MITSUBISHI,белый,2.0,146,GASOLINE,16248,2019,OUTLANDER,5.0,1102678884,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1710000
купе,MITSUBISHI,жёлтый,2.0,213,GASOLINE,115000,1999,ECLIPSE,2.0,1102065039,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,400000
внедорожник 5 дв.,MITSUBISHI,красный,2.4,147,GASOLINE,230000,1993,PAJERO,5.0,1098711434,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,180000
внедорожник 5 дв.,MITSUBISHI,синий,2.5,99,DIESEL,257000,2005,PAJERO_SPORT,5.0,1102393042,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,575000
внедорожник 5 дв.,MITSUBISHI,чёрный,3.2,200,DIESEL,111000,2011,PAJERO,5.0,1102682936,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1700000
внедорожник 5 дв.,MITSUBISHI,серый,2.5,178,DIESEL,118000,2014,PAJERO_SPORT,5.0,1102408592,AUTOMATIC,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AT,1600000
внедорожник 5 дв.,MITSUBISHI,серебристый,2.5,99,DIESEL,97830,2007,PAJERO_SPORT,5.0,1102635038,MECHANICAL,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,MT,830000
хэтчбек 5 дв.,MITSUBISHI,оранжевый,2.0,241,GASOLINE,216000,2008,LANCER_RALLIART,5.0,1101123916,ROBOT,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,AMT,930000
седан,MITSUBISHI,чёрный,2.4,144,GASOLINE,226784,2001,GALANT,4.0,1102689766,AUTOMATIC,JAPANESE,1,FORWARD_CONTROL,LEFT,AT,200000
внедорожник 5 дв.,MITSUBISHI,серебристый,2.0,146,GASOLINE,97000,2016,OUTLANDER,5.0,1102457169,VARIATOR,JAPANESE,1,ALL_WHEEL_DRIVE,LEFT,CVT,1298000
внедорожник 5 дв.,MITSUBISHI,чёрный,3.0,178,GASOLINE,215000,2010,PAJERO,5.0,1102484022,AUTOMATIC,JAPANESE,0,ALL_WHEEL_DRIVE,LEFT,AT,1500000
лифтбек,SKODA,коричневый,1.4,150,GASOLINE,108513,2017,OCTAVIA,5.0,1102584446,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1179000
внедорожник 5 дв.,SKODA,коричневый,1.8,152,GASOLINE,117000,2012,YETI,5.0,1102577373,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,690000
лифтбек,SKODA,серый,1.2,105,GASOLINE,176562,2014,OCTAVIA,5.0,1102553280,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,619000
лифтбек,SKODA,коричневый,1.6,110,GASOLINE,19898,2018,RAPID,5.0,1102434566,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,919000
лифтбек,SKODA,белый,1.6,105,GASOLINE,131180,2014,RAPID,5.0,1102712477,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,620000
внедорожник 5 дв.,SKODA,серый,1.2,105,GASOLINE,95734,2010,YETI,5.0,1102486600,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,539000
лифтбек,SKODA,чёрный,1.8,152,GASOLINE,141000,2012,OCTAVIA,5.0,1102711549,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,650000
хэтчбек 5 дв.,SKODA,бежевый,1.4,86,GASOLINE,69559,2013,FABIA,5.0,1102580276,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,440000
универсал 5 дв.,SKODA,серебристый,1.6,102,GASOLINE,210527,2008,OCTAVIA,5.0,1102517528,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,420000
лифтбек,SKODA,коричневый,1.8,180,GASOLINE,174255,2016,OCTAVIA,5.0,1102480608,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,933000
хэтчбек 5 дв.,SKODA,серый,1.4,86,GASOLINE,98200,2012,FABIA,5.0,1102579821,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,418000
лифтбек,SKODA,белый,1.8,180,GASOLINE,163241,2015,OCTAVIA,5.0,1102391267,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,929000
лифтбек,SKODA,коричневый,1.8,180,GASOLINE,138000,2014,OCTAVIA,5.0,1102322597,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,913000
лифтбек,SKODA,белый,1.8,152,GASOLINE,195000,2014,SUPERB,5.0,1102711968,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,749000
лифтбек,SKODA,зелёный,1.4,122,GASOLINE,151625,2009,OCTAVIA,5.0,1102573574,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,489000
лифтбек,SKODA,белый,1.6,110,GASOLINE,169380,2015,OCTAVIA,5.0,1102574601,AUTOMATIC,EUROPEAN,0,FORWARD_CONTROL,LEFT,AT,669000
хэтчбек 5 дв.,SKODA,серебристый,1.4,86,GASOLINE,137000,2012,FABIA,5.0,1102712423,MECHANICAL,EUROPEAN,0,FORWARD_CONTROL,LEFT,MT,400000
лифтбек,SKODA,чёрный,1.8,152,GASOLINE,81294,2014,SUPERB,5.0,1102572161,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,795000
лифтбек,SKODA,белый,1.6,110,GASOLINE,39000,2016,RAPID,5.0,1102612517,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,685000
внедорожник 5 дв.,SKODA,белый,1.2,105,GASOLINE,172000,2011,YETI,5.0,1102578180,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,535000
универсал 5 дв.,SKODA,серебристый,1.6,110,GASOLINE,159481,2016,OCTAVIA,5.0,1102448282,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,895000
лифтбек,SKODA,серебристый,1.8,180,GASOLINE,98058,2017,OCTAVIA,5.0,1102625916,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1290000
лифтбек,SKODA,белый,1.8,152,GASOLINE,139000,2011,OCTAVIA,5.0,1102533422,AUTOMATIC,EUROPEAN,0,FORWARD_CONTROL,LEFT,AT,510000
лифтбек,SKODA,коричневый,1.4,150,GASOLINE,56112,2018,SUPERB,5.0,1102571254,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1591000
лифтбек,SKODA,белый,1.6,110,GASOLINE,231000,2018,OCTAVIA,5.0,1102508581,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,780000
лифтбек,SKODA,коричневый,2.0,280,GASOLINE,96000,2016,SUPERB,5.0,1102437039,ROBOT,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AMT,1532000
лифтбек,SKODA,белый,1.8,180,GASOLINE,70725,2017,SUPERB,5.0,1102567170,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1675000
лифтбек,SKODA,серый,1.8,180,GASOLINE,115367,2016,OCTAVIA,5.0,1102574602,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1119000
лифтбек,SKODA,синий,1.6,102,GASOLINE,244939,2008,OCTAVIA,5.0,1102570921,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,375000
лифтбек,SKODA,жёлтый,1.6,110,GASOLINE,170000,2018,OCTAVIA,5.0,1102441624,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,749000
лифтбек,SKODA,серый,1.6,102,GASOLINE,152000,2007,OCTAVIA,5.0,1102578081,MECHANICAL,EUROPEAN,1,FORWARD_CONTROL,LEFT,MT,375000
лифтбек,SKODA,жёлтый,1.6,110,GASOLINE,203681,2018,OCTAVIA,5.0,1102441480,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,749000
лифтбек,SKODA,белый,2.0,190,GASOLINE,7773,2019,SUPERB,5.0,1102542332,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,2590000
внедорожник 5 дв.,SKODA,серый,2.0,150,DIESEL,74020,2019,KODIAQ,5.0,1102566373,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,2449000
лифтбек,SKODA,синий,1.6,110,GASOLINE,55067,2016,RAPID,5.0,1102556400,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,815000
лифтбек,SKODA,белый,1.6,102,GASOLINE,144000,2010,OCTAVIA,5.0,1102560104,AUTOMATIC,EUROPEAN,1,FORWARD_CONTROL,LEFT,AT,515000
хэтчбек 5 дв.,SKODA,белый,1.6,105,GASOLINE,131082,2010,FABIA,5.0,1102607265,AUTOMATIC,EUROPEAN,0,FORWARD_CONTROL,LEFT,AT,431000
седан,AUDI,серебристый,1.8,190,GASOLINE,57500,2015,A6,4.0,1102710988,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,1850000
внедорожник 5 дв.,AUDI,чёрный,3.0,249,DIESEL,76000,2016,Q7,5.0,1102574262,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3600000
внедорожник 5 дв.,AUDI,коричневый,3.0,249,DIESEL,96717,2015,Q7,5.0,1101661148,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,3100000
седан,AUDI,чёрный,1.4,125,GASOLINE,125000,2014,A3,4.0,1102401052,ROBOT,EUROPEAN,1,FORWARD_CONTROL,LEFT,AMT,759000
седан,AUDI,серый,3.0,245,DIESEL,191000,2011,A6,4.0,1102709846,ROBOT,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AMT,1550000
седан,AUDI,фиолетовый,3.0,220,GASOLINE,231200,2003,A6,4.0,1102661742,AUTOMATIC,EUROPEAN,0,ALL_WHEEL_DRIVE,LEFT,AT,360000
лифтбек sportback,AUDI,чёрный,4.0,560,GASOLINE,31000,2014,RS7,5.0,1102122490,AUTOMATIC,EUROPEAN,1,ALL_WHEEL_DRIVE,LEFT,AT,4600000
седан,AUDI,чёрный,2.8,190,GASOLINE,164249,2010,A6,4.0,1102004365,VARIATOR,EUROPEAN,1,FORWARD_CONTROL,LEFT,CVT,669000
